dataset,c1,c2,c3,c4,c5,f2,l1_a,l1_b,l2_a,l2_b,l3_a,l3_b,m2,m5,r2_a,r2_b,s1,s2,s3,s4,s5,s6,s7,t2,t3,t4
sin_1_10_0.1_28,0.27500452401809605,0.1882626666506666,0.508,0.764,0.03822175180278814,0.5136789634516891,1.3754948162554543,1.3754948162554543,2.891985479663809,2.891985479663809,1.2973863793686233,1.3168700456222473,0.4365880695083771,0.0033653617770483465,0.40790753203968455,0.40790753203968455,1.8612061220650356,1.236725501734188,2.2516803468026865,1.3345432391873295,-29.725724049539316,True,True,50.0,0.0,0.0
sin_3_2_1.0_3,0.10723674894699578,0.10347545390181559,0.546,0.89,0.06600932472257434,0.9065811381607638,1.0708672809255895,1.0708672809255895,1.7980737324122207,1.7980737324122207,1.0565947157326223,1.0567977316769503,0.8668936715812676,0.0,0.026294575463245984,0.026294575463245984,1.1567581921330354,0.5129927212912253,1.316023780269307,1.35243941884095,-34.079834771941684,True,True,250.0,0.0,0.0
poly_3_1_1.0_2,0.29065527462109847,0.29065527462109847,0.45,0.904,0.0,1.0,0.7847240303517211,0.7847240303517211,0.9550343454044914,0.9550343454044914,0.7735739695762232,0.7691141358254372,1.0,0.0,0.08622163272516059,0.08622163272516059,1.1285606510551343,0.32143392572176865,1.2159863561126663,1.0946198854884135,1.5843452632191197,False,True,500.0,0.0,0.0
sin_1_10_0.5_35,0.2958876795507182,0.17582255289021154,0.474,0.77,0.03373564139520067,0.4482331056414649,1.4292823515301114,1.4292823515301114,3.1388061311464406,3.1388061311464406,1.3344413199253848,1.3486936003141992,0.5517387916844296,0.001330035990308124,0.3841887327324387,0.3841887327324387,1.8083288850469577,1.2209451129285112,2.2476284214189954,1.2593097337495003,-48.32482120212588,True,True,50.0,0.0,0.0
sin_3_5_0.1_21,0.16529893319573277,0.08834341257365028,0.538,0.858,0.03738825609653364,0.32675382472684134,1.2628166451761422,1.2628166451761422,2.410639661891366,2.410639661891366,1.245110832994399,1.2433064699114635,0.7607019898970913,0.004159792227368715,0.05429745321672175,0.05429745321672175,1.7257768568678957,0.868197296016071,1.719949607985769,1.4690819120899201,43.095219760728085,True,True,100.0,0.0,0.0
sin_1_10_1.0_23,0.31870457081828324,0.12493623414493657,0.53,0.834,0.038152291816378366,0.2237799840166243,1.6692778311902763,1.6692778311902763,4.367507041273281,4.367507041273281,1.6146476797555511,1.6151022425332537,0.4992315803985333,0.0035750732553194078,0.25420791935408416,0.25420791935408416,2.0117020378649904,1.246226064256003,2.2925835366701706,1.4336183015934754,42.92001717040191,False,True,50.0,0.0,0.0
sin_1_1_0.1_27,0.6166064344257377,0.6166064344257377,0.21,0.898,0.0,1.0,0.48691062876755914,0.48691062876755914,0.3319859616487265,0.3319859616487265,0.46744735880203075,0.4343016823778526,1.0,0.0,0.3660038616972058,0.3660038616972058,0.1179725714601865,0.17884878605211435,0.45949409772305183,0.2289800717837774,59.897593110764575,False,True,500.0,0.0,0.0
poly_3_2_0.1_40,0.8562755211020843,0.6832111168444673,0.066,0.626,0.06923521005190912,0.5645425423134237,0.1116240820505908,0.1116240820505908,0.01929708395428175,0.01929708395428175,0.13498498545627566,0.134563832464,0.6821789429746018,0.0,0.9293404521856521,0.9293404521856521,0.11472442852571113,0.34014627168258504,0.38083094806951057,0.12189436218654386,0.267291618206657,False,False,250.0,0.0,0.0
sin_3_1_0.1_48,0.05429061716246865,0.05429061716246865,0.528,0.956,0.0,1.0,0.6394900546945887,0.6394900546945887,0.5079577999642986,0.5079577999642986,0.637980595422313,0.6382892079995801,1.0,0.0,0.0012586849640209286,0.0012586849640209286,0.11832016753810841,0.3286410533211358,0.4139505812644807,0.6316476882389592,20.042011510922944,False,True,500.0,0.0,0.0
poly_1_10_1.0_43,0.2517319189276757,0.11165847863391454,0.486,0.712,0.034604593507572265,0.2936624192908827,0.7881067252443711,0.7881067252443711,0.9684746352870832,0.9684746352870832,0.7761209447742965,0.7737258544170241,0.25080833163005434,0.0019690312535385625,0.20102299377292565,0.20102299377292565,1.2249982791846885,1.2552524327668522,1.2260924210767652,0.7120579381339357,0.15971784420475502,False,False,50.0,0.0,0.0
sin_3_5_0.1_28,0.15861673046692187,0.07171437965751863,0.578,0.878,0.03708048584082333,0.3149999846121759,1.2554195009511548,1.2554195009511548,2.4223505817734,2.4223505817734,1.2334531552081855,1.232254011869902,0.6673925250754762,0.003529102580750343,0.03883780100336187,0.03883780100336187,1.8862594928212886,0.8827310475372839,1.8400647126827547,1.5989898534552698,-127.67915435902111,True,True,100.0,0.0,0.0
poly_1_1_0.5_26,0.31472621890487557,0.31472621890487557,0.456,0.832,0.0,1.0,0.4106516131624629,0.4106516131624629,0.2780196877735666,0.2780196877735666,0.4047433939625615,0.4044645311626493,1.0,0.0,0.09331923596511271,0.09331923596511271,0.6018755869390142,0.32598275247662484,0.6395234107495579,0.5655753661739162,1.4845595300501175,True,True,500.0,0.0,0.0
poly_1_10_1.0_11,0.2004686738746955,0.13159222876891505,0.504,0.716,0.04220328618501624,0.4546194952996445,0.8047239488073462,0.8047239488073462,0.9889232523135069,0.9889232523135069,0.7665246108194207,0.7656399424290365,0.16700459911682908,0.003217923028837156,0.2407398728304857,0.2407398728304857,1.135674721918925,1.2510260606255879,1.2263156342791293,0.7641009767380025,0.15671666984743532,False,False,50.0,0.0,0.0
poly_1_2_0.1_2,0.708317713270853,0.666694970779883,0.264,0.626,0.02951008341056472,0.818504609426534,0.08269308904843721,0.08269308904843721,0.010351679100312228,0.010351679100312228,0.09644768188631243,0.09730487722649378,0.8398835926945192,0.0,0.9344360591879495,0.9344360591879495,0.1176483717613882,0.3358095875364578,0.28317426832284853,0.10835669379838096,0.17745260276627922,False,False,250.0,0.0,0.0
poly_3_5_1.0_19,0.35773851895407577,0.23497092388369553,0.478,0.766,0.02583739957300602,0.5009402716816856,0.8482001178506,0.8482001178506,1.0884286586161316,1.0884286586161316,0.7972553256173847,0.8000144223462481,0.5243723607831612,0.003411464635202631,0.33471305393319384,0.33471305393319384,1.151387023009222,0.8253180594311592,1.2885564496474748,0.8318890421471232,0.2154368179189541,True,False,100.0,0.0,0.0
poly_3_5_1.0_48,0.3272580130320521,0.2270614714458858,0.462,0.778,0.03525641592365521,0.5673099702551581,0.8421458327710349,0.8421458327710349,1.0878074177006272,1.0878074177006272,0.7996561313252336,0.796944279871078,0.38947634493174693,0.0008071391282075832,0.32211414876242117,0.32211414876242117,1.2081315955968042,0.8611815558887327,1.3605595706869702,0.9847527447853531,0.25382438645405536,True,False,100.0,0.0,0.0
sin_3_2_1.0_7,0.030997371989487956,0.025365653462613852,0.596,0.922,0.05154278357445944,0.9935050014031139,1.0883608111685605,1.0883608111685605,1.8195283249453824,1.8195283249453824,1.083469846179841,1.0838259557773555,0.8320658046213414,0.0,0.0009164173074018844,0.0009164173074018844,1.129083318077732,0.5250417019266918,1.3909214344180403,1.3943679589499227,-33.78565617753384,True,True,250.0,0.0,0.0
sin_1_1_1.0_43,0.47973657494629973,0.47973657494629973,0.404,0.918,0.0,1.0,0.871416398497828,0.871416398497828,1.2120455700821975,1.2120455700821975,0.8395571411089883,0.8373727778814802,1.0,0.0,0.21740586840685505,0.21740586840685505,1.1129946529945707,0.27928421113327817,1.2807537395795503,1.0984530939845198,122.55882849093416,True,True,500.0,0.0,0.0
sin_3_2_0.5_36,0.20326305305221218,0.13300459601838405,0.492,0.864,0.05712071605897897,0.5320880719532907,0.8529403798194604,0.8529403798194604,1.1355946289262997,1.1355946289262997,0.8490597558724489,0.8477307434338941,0.8108523925454412,0.0032088694497175636,0.04519244382809018,0.04519244382809018,0.6694879106032121,0.517177519858625,0.8947005616985073,1.1095411332877527,32.46140230617913,True,True,250.0,0.0,0.0
poly_3_1_0.5_10,0.45698409993639966,0.45698409993639966,0.406,0.862,0.0,1.0,0.4056010378633397,0.4056010378633397,0.25471664327184323,0.25471664327184323,0.3939450467128111,0.39590015351732427,1.0,0.0,0.21647778027000297,0.21647778027000297,0.5863707320572972,0.29033940795329133,0.5948250593710787,0.5730478392565456,1.4669870734603383,True,True,500.0,0.0,0.0
poly_1_5_0.0_5,0.8231443485773944,0.3594574058296233,0.148,0.324,0.024917692857798483,0.24178336939633685,3.7481129311345284e-16,3.7481129311345284e-16,2.9108967402655335e-31,2.9108967402655335e-31,0.06535269387704198,0.07858509120846138,0.25388251511656085,0.0026622012044357412,1.0,1.0,0.09344864593969816,0.7829541077153211,0.22298170756315172,0.09028966306981236,0.08527591723297769,False,False,100.0,0.0,0.0
sin_1_10_0.2_6,0.24074592298369193,0.13445196500786002,0.486,0.784,0.03778689882737344,0.3680997946333474,1.6463365768733198,1.6463365768733198,4.113728725340925,4.113728725340925,1.5953347733293983,1.593767124814794,0.5466054669152784,0.002332103551528252,0.23131974828341328,0.23131974828341328,1.9569423307820997,1.277761566303687,2.2932931766682385,1.5362177630916276,18.305148045769034,True,True,50.0,0.0,0.0
poly_5_1_0.1_28,0.8862898491593966,0.8862898491593966,0.016,0.694,0.0,1.0,0.18717483614825073,0.18717483614825073,0.05405445594048429,0.05405445594048429,0.16994723169807907,0.16565904693493264,1.0,0.0,0.7495317968508459,0.7495317968508459,0.11502039521010293,0.10956723977778887,0.30989143319208634,0.10500181232419956,0.6112411529331852,True,False,500.0,0.0,0.0
poly_1_1_0.0_5,1.0,1.0,0.0,0.0,0.0,1.0,1.4099832412739488e-16,1.4099832412739488e-16,3.586851928426788e-32,3.586851928426788e-32,0.0006364942844350951,0.04931778934903851,1.0,0.0,1.0,1.0,0.001803447030916774,0.001999440213962503,0.146384625288358,0.000970855350187656,0.20869566912879683,False,False,500.0,0.0,0.0
sin_3_2_0.1_14,0.15508142032568129,0.10707287629150515,0.57,0.84,0.016118970640918107,0.5585237277796313,0.7956311045408734,0.7956311045408734,0.9581975146905714,0.9581975146905714,0.7937788427903988,0.7915987270302883,0.9579209760786567,0.0,0.02806577781155739,0.02806577781155739,0.35147997135512254,0.5123924157928375,0.6767811054397305,0.881639239940195,38.91236689340156,False,True,250.0,0.0,0.0
poly_5_2_0.1_16,0.7893631574526297,0.658566282265129,0.09,0.712,0.018892984598726847,0.6298360214116461,0.19694460614986953,0.19694460614986953,0.06036216674841354,0.06036216674841354,0.2077276714387072,0.20632767578587027,0.6896865749326121,0.004053631225423931,0.8773024558568785,0.8773024558568785,0.13252613644911532,0.34555411279760684,0.4618074120267793,0.1509968033894119,0.48208119801202476,True,False,250.0,0.0,0.0
sin_3_2_1.0_8,0.1355372781491126,0.0946189384757539,0.572,0.906,0.08900232730139888,0.6319252424896119,1.1367940113925619,1.1367940113925619,2.016396556698855,2.016396556698855,1.1243057069495117,1.1245566182238387,0.9556548497845792,0.0,0.019535405376736592,0.019535405376736592,1.2323148690890444,0.49970702646451426,1.4700551362524275,1.4304439306818446,-18.015906474839145,True,True,250.0,0.0,0.0
poly_1_5_0.0_41,0.6832285889143557,0.38653408373633497,0.316,0.388,0.025638333136686446,0.36414403371022513,6.723510637129948e-16,6.723510637129948e-16,8.30276102745115e-31,8.30276102745115e-31,0.10422888655920398,0.10382887502343457,0.43332247353783604,0.0025981324814896263,1.0,1.0,0.12066217858790913,0.7690098952051163,0.30939804129688697,0.12084727887697576,0.08807533021061056,False,False,100.0,0.0,0.0
sin_1_10_1.0_19,0.23859321037284145,0.11018527594110375,0.518,0.794,0.03181564242950758,0.3375228258693418,1.6797941014361197,1.6797941014361197,4.437934984638118,4.437934984638118,1.6500226486990344,1.6531906039528725,0.4185347626293277,0.002036820529169314,0.19320978465964267,0.19320978465964267,2.064803743299268,1.2531082831783025,2.3719736128037177,1.60293376611033,63.04235206810913,True,True,50.0,0.0,0.0
poly_5_10_0.5_9,0.3940914643658574,0.2853076116304465,0.444,0.656,0.03208925152711693,0.5413510944394279,0.518129443910863,0.518129443910863,0.43781784609990765,0.43781784609990765,0.5549117943783716,0.5586436026782671,0.426439559077858,0.0035163898353397765,0.8081640503994311,0.8081640503994311,1.0010132679977688,1.1995229887130265,1.382234325474647,0.5350207260037007,0.15582751134878906,True,False,50.0,0.0,0.0
poly_5_5_0.2_46,0.5558837915351661,0.3867730286921147,0.348,0.674,0.03843476720492657,0.49843781567266615,0.29948886875642083,0.29948886875642083,0.13533879303071764,0.13533879303071764,0.335472311930964,0.331739236110397,0.5433193423720667,0.0029877336241954833,0.8495782635278601,0.8495782635278601,0.3947059406666867,0.802734647192604,0.7407914948545206,0.37317488341661226,0.2107422370516165,True,False,100.0,0.0,0.0
sin_3_5_0.1_33,0.12245568982275928,0.08336705986823947,0.556,0.85,0.043484922778010894,0.48022835704834466,1.2073097323359216,1.2073097323359216,2.2828406677604742,2.2828406677604742,1.1949493060510243,1.1885155251211519,0.70364519535059,0.001972848452788806,0.03199773505956782,0.03199773505956782,1.6673472680563612,0.901655628847676,1.691866094687497,1.4950578259815757,-17.399842896665973,False,True,100.0,0.0,0.0
sin_3_10_0.2_45,0.11158211032844133,0.0541754647018588,0.554,0.864,0.03269027333022855,0.31623166788638013,1.7559867769191433,1.7559867769191433,4.886137565094766,4.886137565094766,1.7198222574541475,1.725612636060277,0.502406519972319,0.0033589302475161803,0.04721976793795679,0.04721976793795679,2.4897527438383174,1.2533798624642258,2.4756606873304343,1.6677212969274984,86.17462087436806,True,True,50.0,0.0,0.0
poly_5_5_0.2_39,0.4973547574190296,0.41983690494761977,0.412,0.682,0.03919687221150488,0.6259844465120585,0.31684142746816824,0.31684142746816824,0.15146738593512157,0.15146738593512157,0.34086838729590496,0.3415731661267846,0.7715964249330091,0.004134879166958089,0.826946297805497,0.826946297805497,0.3808698262939891,0.7894258719496366,0.6987604830341198,0.370526784358307,0.2371620101393394,False,False,100.0,0.0,0.0
sin_3_2_1.0_10,0.14485353941415766,0.12446291385165541,0.52,0.894,0.014023885691794578,0.7518504641891266,1.146862921828207,1.146862921828207,2.083561519504654,2.083561519504654,1.1384382244069118,1.1355860891818579,0.8252377877654468,0.0018383725321517916,0.029587308538187584,0.029587308538187584,1.1841057967412845,0.49303385625676766,1.509275259048547,1.4558619305568183,-302.4178250869577,True,True,250.0,0.0,0.0
poly_5_10_0.1_3,0.5082314089256357,0.2762677066708267,0.352,0.648,0.039811661139864854,0.3131662794040695,0.38810467593237585,0.38810467593237585,0.23603870478216835,0.23603870478216835,0.46998232515442084,0.46466263614914,0.37199845127569425,0.0021506764109383986,0.88246564105664,0.88246564105664,0.7826263955586358,1.197946163338964,1.1438814472100018,0.5327611301472364,0.1310778796009846,True,False,50.0,0.0,0.0
poly_1_2_0.2_44,0.6916146064584259,0.5147119148476593,0.25,0.54,0.08409001112386061,0.5824056647642826,0.16213339626146062,0.16213339626146062,0.04113259547341599,0.04113259547341599,0.1481548242884607,0.14787510720211802,0.5756378610820325,0.008155701094052654,0.6402638763929815,0.6402638763929815,0.22665711935517383,0.4177632784898759,0.30697732089981683,0.20270258047325254,0.18261430803186626,True,False,250.0,0.0,0.0
sin_3_2_0.5_25,0.1324496177984712,0.10717857271429085,0.58,0.9,0.06343040600398737,0.6767608431845926,0.9309345054144041,0.9309345054144041,1.2961375852475339,1.2961375852475339,0.9210323689936136,0.919882991084014,0.8479391882352922,0.0,0.026683704275260012,0.026683704275260012,0.632031535990892,0.5089172626612433,0.9649817440909135,1.1163568568344275,-16.380983189563956,False,True,250.0,0.0,0.0
sin_3_10_0.1_33,0.08948474193896776,0.05736824547298188,0.572,0.864,0.03029716848310065,0.3892740419278209,1.683924502670126,1.683924502670126,4.4441638791295155,4.4441638791295155,1.6451540828013473,1.6527831437505305,0.6307717251020886,0.0024868811727017004,0.04179434466968324,0.04179434466968324,2.383542825187899,1.2761111636164963,2.429673641283616,1.5566622893467394,-633.8552852850378,True,True,50.0,0.0,0.0
sin_3_10_0.0_18,0.09100049200196801,0.06006168024672098,0.552,0.862,0.04061370273476795,0.4679984120154669,1.6414841409266905,1.6414841409266905,4.320003084717911,4.320003084717911,1.6188799993649168,1.6124295167399365,0.36721995308940525,0.003361756653501288,0.04801459447605694,0.04801459447605694,2.4593202892954644,1.2890141448048387,2.3746475198855825,1.5688767749343369,-17.69246469214504,True,True,50.0,0.0,0.0
poly_1_1_0.5_2,0.19801720806883227,0.19801720806883227,0.534,0.818,0.0,1.0,0.38512314390278496,0.38512314390278496,0.23014129975703465,0.23014129975703465,0.3800294533043045,0.380176300160353,1.0,0.0,0.04648181899098214,0.04648181899098214,0.5404317548379021,0.32200427149637284,0.5394862051997897,0.5264604946984759,1.5196243507569136,True,True,500.0,0.0,0.0
poly_3_2_0.0_46,0.871943935775743,0.6112477409909639,0.042,0.616,0.11235448702846959,0.52626287008304,0.07798164253736511,0.07798164253736511,0.008967265484765414,0.008967265484765414,0.10025903711046283,0.09981742044612195,0.6223447540455094,0.0,0.9540015280884626,0.9540015280884626,0.03232126858037237,0.32711392556146063,0.24049820101234173,0.07057524008652824,0.4912793214706596,True,False,250.0,0.0,0.0
sin_3_5_1.0_24,0.11990323161292644,0.07313633734534938,0.544,0.91,0.033552297995968094,0.4905473232502275,1.417887908869771,1.417887908869771,3.1564918483638795,3.1564918483638795,1.4093883452315432,1.3953063724619899,0.7350481402648423,0.00414784505676412,0.02726679796776421,0.02726679796776421,1.9720432747617656,0.8686503573204044,1.9064899243177214,1.6228080102304998,-20.603754536652076,True,True,100.0,0.0,0.0
sin_1_2_0.5_13,0.4230104280417121,0.3636454705818823,0.598,0.862,0.006344554969582381,0.7811854626429845,0.7954228520593224,0.7954228520593224,0.9510026349642722,0.9510026349642722,0.7581408667396289,0.754967908478927,0.8652027771014303,0.0,0.2666020574260334,0.2666020574260334,0.5751057165285529,0.4528282068199482,0.9212772730692733,0.721804125110383,57.17969201781967,False,True,250.0,0.0,0.0
sin_3_10_0.1_40,0.1253681494725979,0.04377270949083796,0.552,0.888,0.03404741448705659,0.19004719604975023,1.6711152672773355,1.6711152672773355,4.277485192239121,4.277485192239121,1.6705478880290119,1.663074676822568,0.48410872903857244,0.003287066363093838,0.03278032661274233,0.03278032661274233,2.3689002992336023,1.2528515048562943,2.414623137168829,1.5825643951916095,22.51173200562525,False,True,50.0,0.0,0.0
poly_1_1_0.1_42,0.8490249000996004,0.8490249000996004,0.078,0.326,0.0,1.0,0.08205415568811768,0.08205415568811768,0.010327682603717237,0.010327682603717237,0.07318289076609677,0.07307230839010512,1.0,0.0,0.6992745456895166,0.6992745456895166,0.11416395055537905,0.16237073710756747,0.17646085666721095,0.10571784730745266,0.39048188004703616,False,False,500.0,0.0,0.0
poly_1_10_0.2_39,0.4733626294505178,0.27976642146568587,0.416,0.42,0.03605770795567145,0.38358027937074063,0.1525568216063307,0.1525568216063307,0.035900714419812206,0.035900714419812206,0.20130928880524898,0.20316510755125428,0.3570891829585885,0.0034360344939805966,0.9009425446841713,0.9009425446841713,0.3638792854741479,1.2170613661567675,0.5012895676309004,0.21887084000049734,0.07502573414340209,True,False,50.0,0.0,0.0
poly_3_1_0.5_35,0.5649161796647186,0.5649161796647186,0.316,0.836,0.0,1.0,0.4098618792112045,0.4098618792112045,0.25962954181159126,0.25962954181159126,0.38032154851024674,0.37846416499258456,1.0,0.0,0.33617941988870914,0.33617941988870914,0.6052654436639755,0.2572712042607064,0.6547461645174923,0.5525574205403109,0.5336712433427276,True,False,500.0,0.0,0.0
sin_3_1_0.0_6,0.2529859719438878,0.2529859719438878,0.466,0.934,0.0,1.0,0.618527891975869,0.618527891975869,0.4788701597843316,0.4788701597843316,0.6156621034717585,0.603986876443608,1.0,0.0,0.05336823947594116,0.05336823947594116,0.02396016733847382,0.313578884602355,0.405557793549668,0.5854283431778751,14.591412026191753,False,True,500.0,0.0,0.0
poly_5_1_0.2_6,0.8752205248820994,0.8752205248820994,0.026,0.664,0.0,1.0,0.1873408003174106,0.1873408003174106,0.056340187412229834,0.056340187412229834,0.16292758152940742,0.16342474024210063,1.0,0.0,0.7538364986393977,0.7538364986393977,0.22668188224851973,0.13948853938084527,0.39769924588555317,0.20751313570905316,0.7261732328781006,True,False,500.0,0.0,0.0
poly_1_5_0.1_15,0.6699618158472633,0.35167344509378035,0.264,0.356,0.03748173151374448,0.35584103468215394,0.07848522010342628,0.07848522010342628,0.010053762922847093,0.010053762922847093,0.10711733232707112,0.10734212891300618,0.3795860532227273,0.0011483507269662088,0.9280127637158168,0.9280127637158168,0.1496618401076162,0.7604137018122572,0.29421411764256955,0.1193940228128604,0.09840437212601734,False,False,100.0,0.0,0.0
poly_3_10_0.5_1,0.39782520730082915,0.23177084708338835,0.452,0.602,0.033429912073318024,0.3748983023985461,0.4342231106081897,0.4342231106081897,0.2941008853779731,0.2941008853779731,0.4435068057679237,0.4430906632877545,0.47987816475832606,0.0025761945730556606,0.6904700402827526,0.6904700402827526,0.7372633415877698,1.2139806662403496,0.8950159370907019,0.44273458957297607,0.10845904825631686,True,False,50.0,0.0,0.0
sin_3_10_0.1_24,0.16584767139068554,0.06855872223488893,0.532,0.848,0.03604051214134756,0.24962128713737722,1.7651896459919325,1.7651896459919325,4.809512351261555,4.809512351261555,1.7207283179569226,1.716916370551982,0.5795918652471161,0.003581288780982975,0.06490488948806172,0.06490488948806172,2.5784114519486034,1.2830199845509873,2.5243455592744493,1.763589599058807,-201.86507430796743,True,True,50.0,0.0,0.0
sin_1_1_0.2_23,0.5762266569066277,0.5762266569066277,0.266,0.898,0.0,1.0,0.47917214832084426,0.47917214832084426,0.321710605925789,0.321710605925789,0.4566094448890395,0.4411099849564654,1.0,0.0,0.3826916227799977,0.3826916227799977,0.21976943091141704,0.17652625921385467,0.5295538445808111,0.2847577519590593,-19.476516695313794,False,True,500.0,0.0,0.0
sin_3_2_0.2_1,0.1615383101532406,0.13016394465577863,0.538,0.856,0.021610719259949028,0.6285762887968102,0.8123350199622278,0.8123350199622278,1.0044942291640822,1.0044942291640822,0.8053269273262939,0.8048197112526861,0.9718911997819066,0.0016206057692401403,0.032045908365665565,0.032045908365665565,0.3987091308155979,0.5083989259669424,0.8021151800025482,0.9629449128002053,14.615598988482192,False,True,250.0,0.0,0.0
sin_1_2_0.2_14,0.5297121668486674,0.35445319381277524,0.406,0.828,0.055098886904543745,0.5502958940945242,0.7136430655392906,0.7136430655392906,0.7585499045900395,0.7585499045900395,0.6631732564373277,0.656994222969195,0.9779279308189132,0.0,0.31036175714465064,0.31036175714465064,0.24275745664232362,0.45258064329156955,0.7485149383600257,0.5459611616741491,-29.08589253312607,False,True,250.0,0.0,0.0
sin_3_10_1.0_31,0.09431298525194101,0.053853076212304854,0.54,0.904,0.031179642808180634,0.42326578893883215,2.0287474983514895,2.0287474983514895,6.453811078586888,6.453811078586888,2.0209013491934273,2.0019945630824654,0.6026260837015405,0.0017709977542719154,0.03642336622133513,0.03642336622133513,2.9079338376389448,1.2547420037323438,2.8244327409850984,1.8339158257820756,16.14431864272212,True,True,50.0,0.0,0.0
sin_1_10_0.1_8,0.24423044892179566,0.15734947739790955,0.484,0.764,0.03364470154032758,0.5198097126323089,1.4407524692294038,1.4407524692294038,3.162704255496699,3.162704255496699,1.3608246428075252,1.3759022385237039,0.611443458232927,0.0022260078006353925,0.34108558372789555,0.34108558372789555,1.8135670702232571,1.248613463955897,2.1352820281259435,1.1889310765412817,-23.129889851234775,False,True,50.0,0.0,0.0
poly_5_10_1.0_10,0.376814179256717,0.21488152832611326,0.406,0.74,0.039873102668888646,0.37362482440860073,0.8667850479686613,0.8667850479686613,1.1702165358533794,1.1702165358533794,0.8206261311066148,0.8241848884069923,0.4044195830508589,0.002698206795295713,0.5750159115189692,0.5750159115189692,1.463542202975535,1.2341981401344264,1.6161586509278076,0.8862160144908928,0.1465187488549464,True,False,50.0,0.0,0.0
poly_1_1_0.5_9,0.1691627566510266,0.1691627566510266,0.55,0.862,0.0,1.0,0.3908125469109268,0.3908125469109268,0.23914180999126053,0.23914180999126053,0.38679687020562314,0.38675491900857256,1.0,0.0,0.02695398151091677,0.02695398151091677,0.5497073532697201,0.33205229905512723,0.5614746604262562,0.5212909752313484,1.3528607175287468,True,True,500.0,0.0,0.0
sin_3_2_0.0_21,0.174001656006624,0.16048585794343176,0.544,0.834,0.01693003077472159,0.9068727372497889,0.7471572548138424,0.7471572548138424,0.8484765231446436,0.8484765231446436,0.7384766579204768,0.7397499157318188,0.9359297792126504,0.0010938030277583704,0.060833779713986846,0.060833779713986846,0.3451049017272881,0.5310160710591284,0.7123568893406288,0.8808206448487045,-14.138458320750063,False,True,250.0,0.0,0.0
sin_3_2_0.5_39,0.10855857823431293,0.09856839427357708,0.572,0.868,0.02833924362269865,0.8515154758515271,0.880610302515479,0.880610302515479,1.1973004018747277,1.1973004018747277,0.8731368036473223,0.8716665586920966,0.9295849971723793,0.0,0.019491352328662392,0.019491352328662392,0.6790972510153506,0.525403695791423,0.8800458448605798,1.0226340840471349,-68.39052126304314,True,True,250.0,0.0,0.0
poly_3_10_0.0_21,0.44282212328849313,0.2899108300433202,0.408,0.564,0.03445082331712089,0.4477949725665639,0.21034400023829647,0.21034400023829647,0.06948837582859772,0.06948837582859772,0.33713361496571814,0.33372750085426156,0.6180217043716455,0.0024573145292472354,0.9346119059281046,0.9346119059281046,0.58873852253933,1.1934361436989367,0.8677366032467535,0.3571449177874236,0.10833896427503774,False,False,50.0,0.0,0.0
poly_3_5_1.0_37,0.4227661070644283,0.2459909615638462,0.406,0.79,0.03730531150130565,0.3667572378059901,0.8327100624914308,0.8327100624914308,1.1147157096179754,1.1147157096179754,0.7765471527346597,0.7832463561385695,0.702920668320111,0.003046806320587357,0.3364599249913828,0.3364599249913828,1.1882085067303576,0.8754268746479165,1.2510769328812417,0.978479711591581,0.22918871645024724,True,False,100.0,0.0,0.0
poly_5_2_0.0_5,0.6915070860283441,0.6289442597770392,0.148,0.7,0.056902122591443054,0.7395654571576452,0.22015780276459965,0.22015780276459965,0.07376795689465586,0.07376795689465586,0.23716999344461887,0.23435411710302184,0.8329773737085266,0.0,0.7916726916987038,0.7916726916987038,0.050875522466994096,0.3341970071639098,0.3582732145314503,0.1187763607286553,0.4357239804395177,True,False,250.0,0.0,0.0
sin_3_2_0.5_46,0.09287749150996603,0.09113873255493021,0.534,0.902,0.037583520812011266,0.8999157051312148,0.9369677707147492,0.9369677707147492,1.299528217685748,1.299528217685748,0.9320132282438351,0.9304743452050622,0.9951113076465379,0.0,0.019862622917966477,0.019862622917966477,0.7055461139998547,0.5413707630395699,0.9998854295399124,1.0589824821709024,26.796039022648824,False,True,250.0,0.0,0.0
poly_3_2_0.0_9,0.8995007500029999,0.6538274153096612,0.002,0.456,0.0307296995152742,0.5214072205320859,0.0850068822585196,0.0850068822585196,0.010186035111448756,0.010186035111448756,0.09228164487832027,0.09317140932337516,0.5944740347537059,0.0,0.9077219926808191,0.9077219926808191,0.022923596125970048,0.3302939282339553,0.21300082162586675,0.039486543031876806,0.23167660873438584,False,False,250.0,0.0,0.0
poly_5_10_0.0_5,0.4479843519374077,0.26126344185376743,0.4,0.6,0.038204088747665406,0.4123770114835651,0.33090334103878694,0.33090334103878694,0.17212656089523165,0.17212656089523165,0.42549951577696693,0.4213079044397065,0.506518575917385,0.0024885673701567673,0.8969006575142335,0.8969006575142335,0.7443029835122802,1.2027892668392712,1.0788664876570875,0.4731285649334436,0.16416336428415162,True,False,50.0,0.0,0.0
poly_5_10_0.1_21,0.39415357661430644,0.28372968211872845,0.412,0.664,0.03059074219499758,0.5547875083175571,0.3680919566202497,0.3680919566202497,0.20865994379155978,0.20865994379155978,0.5077443556885523,0.5043455370042702,0.4640278872685345,0.002698474077378532,0.9106538984189889,0.9106538984189889,0.8448440523587167,1.1829259415466666,1.2417504617197133,0.5427667640232577,0.16191567806191592,True,False,50.0,0.0,0.0
