,SOUTH,SEX,EXPERIENCE,UNION,AGE,5_Hispanic,5_Other,5_White,6_Clerical,6_Management,6_Other,6_Professional,6_Sales,6_Service,7_Construction,7_Manufacturing,7_Other,MARR,WAGE
473,0.0,0.0,0.18181818181818182,1.0,0.30434782608695654,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
474,1.0,1.0,0.2545454545454545,1.0,0.4347826086956522,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.25
475,1.0,1.0,0.5272727272727272,1.0,0.7173913043478262,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5
476,0.0,1.0,0.07272727272727272,1.0,0.08695652173913049,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0
477,0.0,1.0,0.4909090909090909,1.0,0.7173913043478262,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.25
478,0.0,1.0,0.05454545454545454,1.0,0.06521739130434784,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.75
479,1.0,1.0,0.2545454545454545,0.0,0.3913043478260869,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.5
480,0.0,1.0,0.0,1.0,0.043478260869565244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
481,0.0,1.0,0.6,1.0,0.8478260869565217,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
482,1.0,1.0,0.6909090909090909,1.0,0.9130434782608696,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0
483,0.0,0.0,0.32727272727272727,0.0,0.5217391304347826,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
484,0.0,1.0,0.05454545454545454,1.0,0.17391304347826086,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,20.4
485,0.0,0.0,0.7272727272727273,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,22.2
486,0.0,1.0,0.34545454545454546,1.0,0.4565217391304348,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,16.42
487,0.0,0.0,0.07272727272727272,1.0,0.13043478260869568,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.63
488,0.0,0.0,0.19999999999999998,1.0,0.32608695652173914,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.38
489,0.0,0.0,0.2909090909090909,1.0,0.4347826086956522,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0
490,0.0,1.0,0.39999999999999997,1.0,0.5217391304347826,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
491,0.0,0.0,0.23636363636363636,0.0,0.3913043478260869,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,15.95
492,1.0,0.0,0.509090909090909,0.0,0.6956521739130435,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0
493,0.0,0.0,0.18181818181818182,1.0,0.30434782608695654,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
494,1.0,0.0,0.09090909090909091,1.0,0.19565217391304346,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,24.98
495,0.0,1.0,0.09090909090909091,1.0,0.17391304347826086,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.25
496,0.0,0.0,0.6727272727272727,1.0,0.9347826086956521,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,22.83
497,0.0,0.0,0.4727272727272727,0.0,0.673913043478261,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.2
498,1.0,0.0,0.07272727272727272,1.0,0.17391304347826086,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
499,0.0,0.0,0.5636363636363636,0.0,0.8043478260869565,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0
500,0.0,0.0,0.23636363636363636,0.0,0.3913043478260869,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.5
501,0.0,0.0,0.7636363636363636,1.0,0.9130434782608696,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.79
502,0.0,1.0,0.32727272727272727,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.98
503,0.0,0.0,0.05454545454545454,1.0,0.06521739130434784,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.35
504,0.0,0.0,0.18181818181818182,1.0,0.32608695652173914,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.25
505,0.0,0.0,0.18181818181818182,0.0,0.30434782608695654,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.67
506,0.0,0.0,0.3090909090909091,1.0,0.4565217391304348,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
507,0.0,1.0,0.12727272727272726,1.0,0.28260869565217395,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.16
508,0.0,0.0,0.2545454545454545,1.0,0.3913043478260869,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
509,0.0,0.0,0.39999999999999997,0.0,0.5652173913043479,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.89
510,0.0,0.0,0.2545454545454545,1.0,0.4130434782608696,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.5
511,0.0,1.0,0.19999999999999998,1.0,0.32608695652173914,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.65
512,0.0,1.0,0.41818181818181815,0.0,0.6304347826086956,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
513,0.0,1.0,0.7090909090909091,0.0,0.8478260869565217,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0
514,0.0,1.0,0.2727272727272727,1.0,0.4130434782608696,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.67
515,0.0,0.0,0.2727272727272727,1.0,0.3695652173913043,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.38
516,0.0,1.0,0.18181818181818182,1.0,0.30434782608695654,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,15.56
517,1.0,0.0,0.45454545454545453,1.0,0.5434782608695652,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.45
518,0.0,0.0,0.21818181818181817,1.0,0.30434782608695654,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.25
519,1.0,0.0,0.12727272727272726,1.0,0.23913043478260876,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.25
520,0.0,1.0,0.12727272727272726,0.0,0.26086956521739135,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.37
521,0.0,1.0,0.3090909090909091,1.0,0.4565217391304348,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.5
522,0.0,1.0,0.18181818181818182,0.0,0.30434782608695654,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5
523,1.0,1.0,0.03636363636363636,1.0,0.15217391304347827,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
524,1.0,0.0,0.6181818181818182,0.0,0.673913043478261,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.75
525,0.0,0.0,0.19999999999999998,1.0,0.30434782608695654,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.67
526,0.0,1.0,0.18181818181818182,1.0,0.28260869565217395,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12.5
527,1.0,1.0,0.21818181818181817,1.0,0.26086956521739135,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0
528,0.0,0.0,0.10909090909090909,0.0,0.21739130434782616,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.79
529,0.0,1.0,0.09090909090909091,1.0,0.23913043478260876,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.36
530,0.0,0.0,0.6,1.0,0.7173913043478262,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.1
531,0.0,0.0,0.45454545454545453,0.0,0.6521739130434783,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.25
532,1.0,1.0,0.23636363636363636,0.0,0.28260869565217395,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.88
533,0.0,1.0,0.6,1.0,0.8043478260869565,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.38
